# OTU	ERR1811006	ERR1811007	ERR1811004	ERR1811005	ERR1811002	ERR1811003	ERR1811000	ERR1811001	ERR1811008	ERR1811009	ERR1810966	ERR1810967	ERR1810964	ERR1810965	ERR1810963	ERR1810968	ERR1810969	ERR1810999	ERR1810998	ERR1810993	ERR1810992	ERR1810991	ERR1810990	ERR1810997	ERR1810996	ERR1810995	ERR1810994	ERR1811015	ERR1811014	ERR1811017	ERR1811016	ERR1811011	ERR1811010	ERR1811013	ERR1811012	ERR1811019	ERR1811018	ERR1810975	ERR1810974	ERR1810977	ERR1810976	ERR1810971	ERR1810970	ERR1810973	ERR1810972	ERR1810979	ERR1810978	ERR1811088	ERR1811089	ERR1811086	ERR1811087	ERR1811084	ERR1811085	ERR1811082	ERR1811083	ERR1811080	ERR1811081	ERR1811099	ERR1811098	ERR1811095	ERR1811094	ERR1811097	ERR1811096	ERR1811091	ERR1811090	ERR1811093	ERR1811092	ERR1811028	ERR1811029	ERR1811020	ERR1811021	ERR1811022	ERR1811023	ERR1811024	ERR1811025	ERR1811026	ERR1811027	ERR1811048	ERR1811049	ERR1811042	ERR1811043	ERR1811040	ERR1811041	ERR1811046	ERR1811047	ERR1811044	ERR1811045	ERR1810980	ERR1810981	ERR1811039	ERR1811038	ERR1811037	ERR1811036	ERR1811035	ERR1811034	ERR1811033	ERR1811032	ERR1811031	ERR1811030	ERR1811059	ERR1811058	ERR1811051	ERR1811050	ERR1811053	ERR1811052	ERR1811055	ERR1811054	ERR1811057	ERR1811056	ERR1810988	ERR1810989	ERR1810984	ERR1810985	ERR1810986	ERR1810987	ERR1811068	ERR1811069	ERR1810982	ERR1810983	ERR1811064	ERR1811065	ERR1811066	ERR1811067	ERR1811060	ERR1811061	ERR1811062	ERR1811063	ERR1811073	ERR1811072	ERR1811071	ERR1811070	ERR1811077	ERR1811076	ERR1811075	ERR1811074	ERR1811079	ERR1811078	ERR1811100	taxonomy
576813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae; g__Dehalobacterium; s__
585480	91	85	38	0	24	37	36	1	148	0	36	0	0	161	0	2	0	55	59	59	0	117	0	0	130	166	0	41	107	0	121	123	120	0	43	134	294	0	44	29	16	0	2	0	4	0	35	397	0	0	0	0	1	0	0	67	123	31	0	48	29	0	35	66	24	0	95	99	0	132	0	20	89	0	0	8	56	26	0	54	0	0	163	142	0	157	42	238	190	35	80	0	110	0	131	0	143	268	67	218	0	83	2	21	0	0	11	26	73	184	75	31	211	0	77	66	54	1	62	1	0	177	0	71	2	7	0	38	63	1	84	0	65	0	43	0	37	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Anaerostipes; s__
550960	0	0	0	0	0	0	0	1	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Providencia; s__
2820255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
521866	38	0	0	0	15	3	2	0	2	0	0	0	0	0	0	0	0	29	1	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	5	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	24	1	0	0	0	0	0	0	1	0	0	0	0	0	3	2	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__
363430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	511	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
331014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	62	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
299441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329	122	0	483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
208539	10	19	1	0	13	9	4	0	3	0	0	0	0	0	0	0	0	10	9	12	0	2	0	0	27	0	0	0	3	0	2	14	6	0	0	2	2	0	9	2	11	0	0	1	2	0	0	11	0	0	0	0	0	0	0	0	3	0	0	40	20	0	17	17	11	0	7	7	0	7	0	13	23	7	0	0	8	10	0	0	0	0	1	21	0	2	4	38	16	0	0	0	2	0	6	0	12	29	15	0	0	2	7	5	0	0	6	5	0	3	0	1	0	0	4	0	0	0	1	0	0	1	0	3	0	3	0	7	3	0	8	0	15	0	23	0	10	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__
192347	0	0	0	1	0	1	1	1	0	0	1	0	0	1	0	0	3	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	2	1	1	0	1	1	0	0	0	2	0	0	1	0	0	0	4979	5128	0	2149	1	1	0	1	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	3	0	0	1	0	0	1	1704	238	375	1	1	0	0	1	2	0	0	0	0	1	1	13	0	0	1	0	1	2896	10	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	1	2	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
843569	9	0	14	0	0	0	7	0	13	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	7	1	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	11	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	4	7	38	0	0	0	2	4	5	0	0	0	0	15	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__; s__
278098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
258548	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__
287508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Slackia; s__
783719	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	4	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
4449244	1	3	1	1	0	1	0	1	1	4	1	0	0	1	5	2	1	3	0	1	0	1	0	3	0	2	0	1	2	2	2	0	1	1	1	1	2	2	0	1	0	39801	2	102	1	1	0	4	1	19683	1	1	0	503	2	0	1	0	2	1	1	0	0	3	2	0	2	0	2	0	6	2	3	0	1	0	0	2	0	1	0	0	1	2	395	2	1	1	4	0	0	2	0	0	1	1	3	1	0	1	2	0	1	3	48560	2	1	1	0	2	0	1	1	2	1	2	0	1	1	0	0	0	2	0	0	0	0	3	0	0	1	1	2	1	0	0	3	0	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__
314095	11	46	81	1	4	20	71	0	63	0	1174	0	0	1376	0	0	0	2	26	272	0	1	0	1	36	0	0	0	4	0	11	7	27	0	5	3	26	0	166	44	25	0	0	0	8	0	263	3	0	0	0	0	2	0	1	0	121	0	1	7	130	0	14	0	0	0	0	3	0	12	0	3	21	4	7	14	7	28	0	0	0	0	0	14	0	87	27	3	24	845	214	0	85	0	3	1	28	138	64	8	0	186	2	253	3	0	1047	2	6	86	530	36	119	0	5	0	0	0	227	0	2	59	0	189	1	102	0	20	95	1	22	1	41	0	15	0	1552	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__
196139	1	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	2	6	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	0	0	0	5	1	0	1	0	2	0	6	0	0	4	0	1	9	1	0	0	0	2	0	0	0	0	0	0	0	0	0	7	1	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	3	7	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	6	0	0	0	2	0	7	0	2	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
542096	7	3	0	0	3	1	0	0	1	0	2	0	0	14	0	18	45	4	0	1	0	0	0	0	0	0	0	3	2	0	1	3	0	0	3	21	5	0	3	5	9	0	1	0	0	0	0	17	0	77	42	4	2	0	0	14	0	36	8	1	0	0	1	0	1	0	0	4	0	5	0	6	14	0	0	1	0	1	0	0	46	3	0	8	0	8	0	2	0	3	7	0	3	3	3	0	1	2	0	0	0	1	2	1	0	0	0	6	0	0	1	2	0	0	0	76	2	1	4	0	0	0	0	3	0	18	0	5	3	0	0	4	3	0	7	0	1	18	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
369429	8	55	7	1	4	3	0	1	7	1	65	0	0	200	0	0	4	2	1	176	263	210	2	1	732	83	632	410	308	3	477	0	6	0	4	4	7	1	390	73	183	1	4	13	2196	0	312	1953	3	1	1	1949	459	1	5825	7	0	0	0	490	2737	0	257	3	5	398	6	4	1	8	0	132	429	103	2	0	19	211	0	1029	0	0	617	625	0	1907	111	2001	1204	53	52	0	14	0	3	0	585	1147	744	1375	5	174	123	365	0	0	74	2	7	254	12	692	249	0	5	6	2	3	389	4	0	3	1	909	0	137	0	820	477	1	2	0	176	2	787	1	482	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
4457064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	8	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
365965	611	381	0	1	38	144	118	0	226	0	0	0	0	0	0	0	1	773	187	83	0	0	0	1	56	8	0	0	0	0	0	3794	989	0	280	710	88	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	42	0	0	29	6	1	40	1	1	0	1	186	0	43	1	11	1551	666	1	79	59	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1040	0	1847	1	22	0	1	1	0	99	1	0	0	0	0	4	43	0	130	0	0	3	62	2	103	0	0	0	0	137	0	0	0	40	1	0	0	0	13	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
357028	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	2	0	39	40	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	5	0	0	0	2	0	0	0	0	0	0	0	3	0	6	6	0	0	0	1	0	2	0	0	1	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
535601	10	9	0	0	5	7	0	0	1	0	0	0	0	1	0	63	16	1	1	0	0	0	0	0	0	1	3	7	0	0	0	6	1	0	0	14	9	0	0	4	9	0	4	0	0	0	11	6	0	548	2054	6	4	0	13	13	1	105	117	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	2	0	0	0	0	0	3	0	0	75	2	0	2	0	0	0	0	9	3	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	47	12	0	2	3	4	1	0	2	0	15	580	16	2	0	0	96	6	0	8	0	0	27	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
179806	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8	37	0	1282	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	12	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__; s__
968954	0	3	3	0	6	70	4	0	3	32	10	0	0	39	0	3	9	24	63	5	1	12	30	8	6	2	4	5	18	0	0	98	5	2	10	0	1	43	5	0	9	460	1	4	37	221	0	67	0	7	12	5728	4	2	514	9	17	8	6	2	5	3	0	2	1	4	24	7	4	7	75	21	26	365	151	4	1	5	1	48	26	17	3	7	86	15	0	26	31	52	34	0	5	48	0	1	3	14	8	1	18	6	110	25	74	1	15	2	2	0	4	3	3	4	1	0	0	9	0	0	0	13	3	2	12	31	5	2	1	20	10	3	0	6	18	4	13	24	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
362539	3	4	1	0	3	2	0	0	1	0	0	0	0	22	0	25	15	2	0	0	0	0	0	0	0	1	0	0	0	0	0	7	4	0	2	3	3	0	2	9	5	0	6	21	0	0	5	5	0	29	660	35	2	0	3	31	2	39	102	1	2	0	0	1	1	433	0	0	0	1	0	5	6	2	312	1	0	0	0	2	0	0	4	21	0	3	0	2	1	0	1	1	3	3	3	0	1	2	0	0	0	1	0	4	0	0	3	1	0	0	0	2	0	0	3	175	2	216	0	23	5	0	0	7	323	5	263	10	5	0	0	0	6	0	5	0	1	19	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
577406	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	27	4	0	0	0	0	3	0	0	2	0	1	168	17	0	1	0	0	0	0	0	0	0	0	0	0	0	32	0	1	0	2	806	1	0	0	126	69	0	187	0	0	0	0	167	9	0	0	1	3	44	1	0	0	1	0	0	1	0	0	1	0	0	0	20	0	0	1	0	0	32	2	5	7	1	1	0	2	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	8	3	0	0	0	0	0	1	0	0	0	0	2	13	45	1	79	57	0	1	0	7	0	39	0	8	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__
258099	3	2	0	0	3	3	1	0	1	0	1	0	0	1	0	6	7	0	1	0	0	2	0	0	3	4	0	8	5	0	5	4	3	0	0	4	2	0	5	0	1	0	6	0	7	0	0	5	0	0	0	3	5	0	1	0	0	2	3	12	24	0	3	4	7	7	1	0	0	3	0	1	6	1	0	0	6	2	0	0	0	0	0	10	0	1	1	0	3	0	2	0	4	0	4	0	3	4	0	0	0	0	0	0	0	0	1	2	2	0	0	4	3	0	1	0	0	0	0	0	0	1	0	3	0	2	0	2	1	0	1	0	0	0	9	0	1	3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
531495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__; s__
4478840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	1	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	4	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
4352875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
221454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	643	338	0	21	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
874627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__
568118	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	177	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri
336830	194	562	39	0	19	207	38	0	32	0	1	0	0	68	0	0	0	1	0	1	2	1	0	0	1	1	0	0	0	0	3	0	0	0	10	2	41	0	0	0	0	0	0	0	0	0	1	21	0	0	0	8	63	0	14	2	103	1	0	19	18	0	19	32	9	42	17	90	2	32	0	68	50	75	0	1	0	0	0	20	0	0	3	0	0	0	0	4	0	4	53	0	112	1	147	0	44	1	9	3	0	0	0	0	0	0	0	16	156	105	133	3	0	0	50	1	5	1	0	126	0	153	0	0	0	1	0	234	45	1	73	0	139	1	52	1	82	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
311587	2	3	0	0	2	1	0	0	2	0	0	0	0	6	0	9	11	0	2	1	0	1	0	0	2	0	0	10	2	0	0	8	2	0	0	10	2	0	1	6	2	0	3	0	3	0	0	7	0	0	0	7	2	0	18	0	0	2	11	13	2	0	1	11	7	0	2	0	0	3	0	0	14	0	0	0	1	2	0	1	0	0	0	9	0	0	0	1	2	4	9	0	1	1	1	0	3	2	5	0	0	1	0	0	0	0	0	1	2	3	0	2	0	0	2	2	0	0	0	0	0	1	0	0	0	3	0	2	1	0	0	0	0	0	3	0	0	2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
293869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__
